# RaceRender Data: TrackAddict 4.8.2 on iOS 26.0 [iPhone14,5] (Mode: 0)
# Vehicle: 2021 Mazda MX-5 Club
# Vehicle Tune: OSID's: PAEAEB000PEP6010, CVN's: 50F61056
# End Point: 32.523121, -97.615272  @ -1.00 deg
# Split Point 1: 32.521038, -97.618430  @ -1.00 deg
# Split Point 2: 32.523611, -97.613974  @ -1.00 deg
# Split Point 3: 32.523863, -97.611440  @ -1.00 deg
# GPS: iOS; Type: 0
# OBD Mode: BLE; ID: "ELM327 v1.5"
# OBD Settings: AP1;AF1;RPR0
# User Settings: U0;AS1;LT0/1;EC0;VC0;VQ3;VS1
# Device Free Space: 18135 MB
"Time","UTC Time","Lap","Sector","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (MPH)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (PSI)","Pressure Altitude (ft)","OBD_Update","Engine Speed (RPM) *OBD","Vehicle Speed (mph) *OBD","Throttle Position (%) *OBD","Intake Air Temp (F) *OBD","Intake Manifold Pressure (PSI) *OBD","Engine Coolant Temp (F) *OBD"
5.739,1757547009.739,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.43,-0.29,-0.07,0,0.000,0,1,3973.750,19.263,33.333,134.600,11.458,192.200
5.786,1757547009.786,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.41,-0.25,0.03,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
5.836,1757547009.836,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.41,-0.20,0.01,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
5.887,1757547009.887,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.20,0.03,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
5.937,1757547009.937,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.36,-0.20,0.01,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
5.987,1757547009.987,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.36,-0.19,-0.05,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
6.038,1757547010.038,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.36,-0.25,-0.05,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
6.088,1757547010.088,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.32,-0.19,0.01,0,0.000,0,0,3973.750,19.263,33.333,134.600,11.458,192.200
6.103,1757547010.103,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.40,-0.17,0.01,0,0.000,0,1,4431.000,21.127,39.608,134.600,12.183,192.200
6.149,1757547010.149,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.17,0.03,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.198,1757547010.198,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.22,-0.01,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.249,1757547010.249,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.26,-0.01,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.299,1757547010.299,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.24,-0.01,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.349,1757547010.349,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.24,-0.02,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.399,1757547010.399,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.41,-0.23,0.03,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.450,1757547010.450,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.41,-0.23,-0.09,0,0.000,0,0,4431.000,21.127,39.608,134.600,12.183,192.200
6.456,1757547010.456,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.41,-0.23,-0.09,0,0.000,0,1,5039.750,24.855,42.745,134.600,12.618,192.200
6.500,1757547010.500,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.46,-0.23,-0.03,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.550,1757547010.550,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.24,-0.03,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.600,1757547010.600,0,0,0,0,0,0.000,32.5226305,-97.6178163,316.8,1039,13.7,227.2,3.1,-0.39,-0.24,-0.03,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.649,1757547010.649,0,0,0,0,1,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.39,-0.24,-0.06,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.701,1757547010.701,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.36,-0.19,-0.06,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.751,1757547010.751,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.36,-0.19,-0.05,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.802,1757547010.802,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.36,-0.19,-0.02,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.852,1757547010.852,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.38,-0.18,-0.05,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.902,1757547010.902,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.38,-0.14,-0.02,0,0.000,0,0,5039.750,24.855,42.745,134.600,12.618,192.200
6.938,1757547010.938,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.34,-0.14,-0.02,0,0.000,0,1,5645.000,27.340,46.275,127.400,13.053,192.200
6.993,1757547010.993,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.33,-0.12,-0.00,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.043,1757547011.043,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.21,-0.05,-0.00,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.093,1757547011.093,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.05,-0.05,-0.00,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.143,1757547011.143,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.04,-0.05,-0.01,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.194,1757547011.194,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.04,-0.02,-0.01,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.244,1757547011.244,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.02,-0.02,-0.01,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.294,1757547011.294,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.02,-0.02,0.01,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.344,1757547011.344,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.02,0.06,0.01,0,0.000,0,0,5645.000,27.340,46.275,127.400,13.053,192.200
7.350,1757547011.350,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.02,0.06,0.01,0,0.000,0,1,5913.750,29.826,18.431,127.400,3.191,192.200
7.395,1757547011.395,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.00,0.06,-0.05,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.445,1757547011.445,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,-0.00,0.06,-0.05,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.495,1757547011.495,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.03,0.04,-0.05,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.545,1757547011.545,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.04,0.12,0.02,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.596,1757547011.596,0,0,0,0,0,0.000,32.5226229,-97.6179375,316.9,1040,21.2,265.0,2.8,0.04,0.13,0.01,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.644,1757547011.644,0,0,0,0,1,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,0.00,0.13,0.01,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.696,1757547011.696,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.03,0.13,0.01,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.747,1757547011.747,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.03,0.14,-0.02,0,0.000,0,0,5913.750,29.826,18.431,127.400,3.191,192.200
7.778,1757547011.778,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.03,0.21,-0.02,0,0.000,0,1,5101.500,29.826,18.431,127.400,3.336,192.200
7.827,1757547011.827,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,0.06,0.21,-0.04,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
7.877,1757547011.877,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,0.05,0.21,-0.04,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
7.927,1757547011.927,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,0.05,0.21,-0.04,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
7.978,1757547011.978,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.01,0.22,-0.01,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
8.028,1757547012.028,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.07,0.22,-0.01,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
8.078,1757547012.078,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.16,0.22,-0.01,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
8.128,1757547012.128,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.18,0.21,-0.01,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
8.179,1757547012.179,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.18,0.21,-0.01,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
8.229,1757547012.229,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.13,0.22,-0.01,0,0.000,0,0,5101.500,29.826,18.431,127.400,3.336,192.200
8.271,1757547012.271,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.13,0.23,-0.03,0,0.000,0,1,4346.750,29.826,30.980,127.400,11.168,192.200
8.319,1757547012.319,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.25,0.30,-0.03,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.369,1757547012.369,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.26,0.30,-0.00,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.420,1757547012.420,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.28,0.30,0.01,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.470,1757547012.470,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.29,0.28,-0.00,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.520,1757547012.520,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.28,0.29,-0.05,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.571,1757547012.571,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.26,0.29,-0.05,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.621,1757547012.621,0,0,0,0,0,0.000,32.5226265,-97.6180921,317.0,1040,29.4,266.8,2.5,-0.26,0.38,-0.05,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.644,1757547012.644,0,0,0,0,1,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.26,0.38,-0.00,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.691,1757547012.691,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.26,0.38,-0.00,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.741,1757547012.741,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.28,0.45,-0.00,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.792,1757547012.792,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.35,0.54,-0.00,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.842,1757547012.842,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.35,0.49,-0.03,0,0.000,0,0,4346.750,29.826,30.980,127.400,11.168,192.200
8.864,1757547012.864,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.22,0.49,-0.04,0,0.000,0,1,3898.000,31.690,41.569,125.600,13.198,192.200
8.912,1757547012.912,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.22,0.49,-0.04,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
8.963,1757547012.963,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.23,0.48,-0.04,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
9.013,1757547013.013,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.28,0.48,-0.05,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
9.063,1757547013.063,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.28,0.48,-0.05,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
9.113,1757547013.113,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.28,0.48,-0.04,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
9.163,1757547013.163,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.26,0.50,-0.02,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
9.214,1757547013.214,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.28,0.50,-0.02,0,0.000,0,0,3898.000,31.690,41.569,125.600,13.198,192.200
9.238,1757547013.238,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.26,0.44,-0.02,0,0.000,0,1,4339.500,35.418,41.569,125.600,12.763,192.200
9.284,1757547013.284,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.29,0.44,-0.04,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.334,1757547013.334,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.25,0.45,-0.04,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.385,1757547013.385,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.23,0.51,-0.07,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.435,1757547013.435,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.23,0.45,-0.11,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.485,1757547013.485,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.26,0.53,-0.11,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.535,1757547013.535,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.32,0.55,-0.02,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.586,1757547013.586,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.26,0.55,-0.01,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.636,1757547013.636,0,0,0,0,0,0.000,32.5226227,-97.6182462,316.7,1039,31.6,271.6,2.2,-0.32,0.49,-0.02,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.647,1757547013.647,0,0,0,0,1,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.32,0.49,-0.02,0,0.000,0,0,4339.500,35.418,41.569,125.600,12.763,192.200
9.648,1757547013.648,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.32,0.49,-0.02,0,0.000,0,1,4580.250,37.904,53.333,125.600,14.359,192.200
9.686,1757547013.686,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.32,0.49,-0.07,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
9.736,1757547013.736,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.33,0.48,-0.10,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
9.787,1757547013.787,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.34,0.53,-0.07,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
9.837,1757547013.837,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.33,0.54,-0.04,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
9.887,1757547013.887,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.34,0.58,-0.04,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
9.938,1757547013.938,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.32,0.63,-0.01,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
9.988,1757547013.988,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.31,0.58,-0.01,0,0.000,0,0,4580.250,37.904,53.333,125.600,14.359,192.200
10.004,1757547014.004,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.31,0.67,-0.08,0,0.000,0,1,4969.000,40.389,91.765,125.600,13.634,192.200
10.058,1757547014.058,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.33,0.59,-0.08,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.108,1757547014.108,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.39,0.59,-0.09,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.158,1757547014.158,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.35,0.44,-0.06,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.209,1757547014.209,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.35,0.44,-0.02,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.259,1757547014.259,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.33,0.42,-0.00,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.309,1757547014.309,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.27,0.40,-0.00,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.360,1757547014.360,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.27,0.40,-0.00,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.410,1757547014.410,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.26,0.37,-0.02,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.460,1757547014.460,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.20,0.38,0.03,0,0.000,0,0,4969.000,40.389,91.765,125.600,13.634,192.200
10.507,1757547014.507,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.15,0.38,-0.03,0,0.000,0,1,5262.500,42.875,41.961,122.000,9.427,192.200
10.561,1757547014.561,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.11,0.38,0.01,0,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.611,1757547014.611,0,0,0,0,0,0.000,32.5225685,-97.6183974,316.3,1038,35.5,234.8,2.4,-0.11,0.34,0.01,0,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.648,1757547014.648,0,0,0,0,1,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,-0.11,0.34,0.01,0,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.701,1757547014.701,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,-0.03,0.34,-0.00,0,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.752,1757547014.752,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.00,0.34,-0.00,0,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.802,1757547014.802,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.00,0.28,0.00,0,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.852,1757547014.852,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.21,0.28,0.00,1,0.000,0,0,5262.500,42.875,41.961,122.000,9.427,192.200
10.890,1757547014.890,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.21,0.28,0.02,1,0.000,0,1,5488.000,44.739,18.824,122.000,3.191,192.200
10.943,1757547014.943,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.15,0.27,0.00,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
10.993,1757547014.993,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.12,0.22,0.04,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.043,1757547015.043,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.14,0.18,-0.02,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.093,1757547015.093,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.14,0.22,0.04,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.144,1757547015.144,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.14,0.11,0.02,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.194,1757547015.194,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.14,0.20,0.04,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.244,1757547015.244,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.17,0.08,0.04,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.294,1757547015.294,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.17,0.08,0.07,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.345,1757547015.345,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.05,0.08,0.04,0,0.000,0,0,5488.000,44.739,18.824,122.000,3.191,192.200
11.353,1757547015.353,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.05,0.08,0.04,0,0.000,0,1,5421.000,44.117,18.824,122.000,3.191,192.200
11.395,1757547015.395,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.05,0.11,0.03,0,0.000,0,0,5421.000,44.117,18.824,122.000,3.191,192.200
11.445,1757547015.445,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.15,0.14,-0.01,0,0.000,0,0,5421.000,44.117,18.824,122.000,3.191,192.200
11.496,1757547015.496,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.15,0.14,-0.01,0,0.000,0,0,5421.000,44.117,18.824,122.000,3.191,192.200
11.546,1757547015.546,0,0,0,0,0,0.000,32.5224598,-97.6185595,315.6,1035,41.7,229.2,4.1,0.16,0.13,-0.01,0,0.000,0,0,5421.000,44.117,18.824,122.000,3.191,192.200
